file_id,filename,chapbook_id,place_printed,place_printed_nation,place_published,place_sold,publisher,printer,bookseller,date,volume,item,imprint,nls_digital_chapbook_page_id,assigned_date,assigned_printer,assigned_publisher,assigned_place_printed,assigned_place_published,assigned_place_sold
3145,104184244/image/108856280.3.jpg,104184244,Glasgow,Scotland,,,,J. & M. Robertson,,1803,L.C.2837,L.C.2837(31),"Printed by J. and M. Robertson, Saltmarket",108856278,,,,,,
3146,104186892/image/108876872.3.jpg,104186892,Stirling,Scotland,,,,"Fraser, John, -1839",,1817,L.C.2877,L.C.2877(2),"Printed for, and sold wholesale by, J. Fraser, printer, Stirling",108876870,,,,,,
3147,104186317/image/108944840.3.jpg,104186317,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(7),"Printed and sold, wholesale and retail, by J. M'Nairn",108944838,,,,,,
3148,104185154/image/108505533.3.jpg,104185154,Hatton of Fintray,Scotland,,,,,,[1870-1885?],L.C.2830,L.C.2830(11),Printed for the booksellers,108505531,,,,,,
3149,104186409/image/108935144.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935142,,,,,,
3150,104186409/image/108935360.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935358,,,,,,
3151,104186409/image/108935420.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935418,,,,,,
3152,104186409/image/108935372.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935370,,,,,,
3153,104186409/image/108935408.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935406,,,,,,
3154,104186409/image/108935384.3.jpg,104186409,Paisley,Scotland,,,,"Caldwell, G.",,[1828-1831?],L.C.2861.A,L.C.2861.A(31),"Printed by G. Caldwell, 2, New Street, Where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c. &c. &c.",108935382,,,,,,
3155,104184292/image/117718904.3.jpg,104184292,Dunfermline,Scotland,,,,"Miller, John, 1780-1852",,1826,L.C.2798,L.C.2798(3),Printed and sold by John Miller,117718902,,,,,,
3156,104186723/image/108572373.3.jpg,104186723,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2872,L.C.2872(25),Printed and sold by M. Randall,108572371,,,,,,
3157,104186470/image/108581877.3.jpg,104186470,Stirling,Scotland,,,,,,1794,L.C.2864,L.C.2864(1),Printed in the year,108581875,,,,,,
3158,104185734/image/117734563.3.jpg,104185734,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2847,L.C.2847(3),Printed for the booksellers,117734561,,,,,,
3159,104185233/image/108769904.3.jpg,104185233,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(12),Printed for the booksellers,108769902,,,,,,
3160,104186181/image/108951656.3.jpg,104186181,Haddington,Scotland,,,,,,[1804-1812?],L.C.2853.A,L.C.2853.A(6),"Printed by G. Miller: - at whose shop may be had a variety of pamphlets, ballads, children's books, pictures, catechisms, &c. Wholesale and retail",108951654,,,,,,
3161,104187105/image/108537453.3.jpg,104187105,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(39),Printed for the booksellers,108537451,,,,,,
3162,104185678/image/108726800.3.jpg,104185678,Glasgow,Scotland,,,,,,[1780?],L.C.2846,L.C.2846(33),Entered according to order.,108726798,,,,,,
3163,104186709/image/108573729.3.jpg,104186709,Stirling,Scotland,,,,,,[1815-1820?],L.C.2872,L.C.2872(12),Printed and sold by M. Randall,108573727,,,,,,
3164,104186882/image/108877832.3.jpg,104186882,Stirling,Scotland,,,,J. Fraser & Co.,,[1816-1820?],L.C.2877,L.C.2877(10),"Sold wholesale by J. Fraser & Co. printers, Stirling",108877830,,,,,,
3165,104185311/image/108756464.3.jpg,104185311,Glasgow,Scotland,,,,J. & M. Robertson,,1800,L.C.2833,L.C.2833(22),"Printed by J. & M. Robertson, Saltmarket",108756462,,,,,,
3166,104185691/image/108725552.3.jpg,104185691,Glasgow,Scotland,,,,,,[1790?],L.C.2846,L.C.2846(45),Entered according to order,108725550,,,,,,
3167,104186692/image/108896648.3.jpg,104186692,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2870,L.C.2870(4),Printed by M. Randall,108896646,,,,,,
3168,104185235/image/108769328.3.jpg,104185235,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.D,L.C.2852.D(14),Printed for the booksellers,108769326,,,,,,
3169,104186816/image/108567213.3.jpg,104186816,Stirling,Scotland,,,,"Macnie, William",,1824,L.C.2874,L.C.2874(6),"W. Macnie, printer and bookseller, Baker Street, Stirling",108567211,,,,,,
3170,104185529/image/108737168.3.jpg,104185529,,,Glasgow,,R. Hutchison & Co.,,,[1804-1819?],L.C.2842,L.C.2842(28),"Published and sold, wholesale and retail, by R. Hutchison, 10, Saltmarket",108737166,,,,,,
3171,104186870/image/108565869.3.jpg,104186870,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2876.A,L.C.2876.A(17),Printed by W. Macnie,108565867,,,,,,
3172,104186468/image/117854837.3.jpg,104186468,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2863,L.C.2863(8),- Printed by C. Randall.,117854835,,,,,,
3173,104186236/image/108597237.3.jpg,104186236,Kilmarnock,Scotland,,,,,,[1815-1820?],L.C.2856,L.C.2856(21),Printed for the booksellers,108597235,,,,,,
3174,104184494/image/117804793.3.jpg,104184494,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2808,L.C.2808(30),Printed by J. Morren,117804791,,,,,,
3175,104184922/image/108516933.3.jpg,104184922,Falkirk,Scotland,,,,,,Printed in the year 1821,L.C.2823,L.C.2823(54),[s.n.],108516931,,,,,,
3176,104185643/image/108646773.3.jpg,104185643,Glasgow,Scotland,,,,,,[1850-1860?],L.C.2845,L.C.2845(35),Printed for the booksellers,108646771,,,,,,
3177,104185334/image/108651021.3.jpg,104185334,Glasgow,Scotland,,,,J. & M. Robertson,,1805,L.C.2834,L.C.2834(19),"Printed by J. & M. Robertson, Saltmarket",108651019,,,,,,
3178,104185363/image/108501213.3.jpg,104185363,Glasgow,Scotland,,,,J. & M. Robertson,,1799,L.C.2835,L.C.2835(20),"Printed by J. and M. Robertson, Saltmarket",108501211,,,,,,
3179,104184941/image/108824456.3.jpg,104184941,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2824,L.C.2824(14),Printed by T. Johnston,108824454,,,,,,
3180,104184878/image/108656301.3.jpg,104184878,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1814,L.C.2823,L.C.2823(14),Printed by T. Johnston,108656299,,,,,,
3181,104186829/image/108887240.3.jpg,104186829,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2875,L.C.2875(18),"Printed by W. Macnie, where is always kept on sale, a choice and extensive assortment of histories, songs, children's story books, school books, &c., &c.",108887238,,,,,,
3182,104185207/image/108777392.3.jpg,104185207,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.C,L.C.2852.C(14),Printed for the booksellers,108777390,,,,,,
3183,104184321/image/104821410.3.jpg,104184321,Edinburgh,Scotland,,,,"Symson, Andrew, 1638-1712",,1704,L.C.2801,L.C.2801(1),Printed by Mr. Andrew Sysmon,104821408,,,,,,
3184,104186275/image/108951284.3.jpg,104186275,Montrose,Scotland,,,,,,1814,L.C.2857,L.C.2857(1),Printed by James Watt,108951282,,,,,,
3185,104186275/image/108951272.3.jpg,104186275,Montrose,Scotland,,,,,,1814,L.C.2857,L.C.2857(1),Printed by James Watt,108951270,,,,,,
3186,104184894/image/108519429.3.jpg,104184894,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,[1810-1825?],L.C.2823,L.C.2823(29),Printed by T. Johnston,108519427,,,,,,
3187,104187198/image/108527853.3.jpg,104187198,Paisley,Scotland,,,,,,[182-?],L.C.2892,L.C.2892(17),Printed this year.,108527851,,,,,,
3188,104184694/image/108853688.3.jpg,104184694,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(22),Printed for the booksellers,108853686,,,,,,
3189,104184751/image/108848192.3.jpg,104184751,Edinburgh,Scotland,,,,,"Cameron, William, approximately 1787 or 90-1851",[1820?],L.C.2817,L.C.2817(45),"Printed for, and sold by, William Cameron, and other booksellers",108848190,,,,,,
3190,104186471/image/108581781.3.jpg,104186471,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2864,L.C.2864(10),Printed and sold by C. Randall.,108581779,,,,,,
3191,104187170/image/108864728.3.jpg,104187170,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2894,L.C.2894(16),Printed for the booksellers,108864726,,,,,,
3192,104186724/image/108572277.3.jpg,104186724,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2872,L.C.2872(26),Printed and sold by M. Randall,108572275,,,,,,
3193,104186598/image/108575433.3.jpg,104186598,Stirling,Scotland,,,,,,[1800?],L.C.2866,L.C.2866(5),Printed in this present year.,108575431,,,,,,
3194,104186598/image/108575157.3.jpg,104186598,Stirling,Scotland,,,,,,[1800?],L.C.2866,L.C.2866(5),Printed in this present year.,108575155,,,,,,
3195,104185164/image/108789788.3.jpg,104185164,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.A,L.C.2852.A(30),Printed for the booksellers,108789786,,,,,,
3196,104185164/image/108789512.3.jpg,104185164,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.A,L.C.2852.A(30),Printed for the booksellers,108789510,,,,,,
3197,104185012/image/108509469.3.jpg,104185012,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1814,L.C.2826,L.C.2826(9),Printed by T. Johnston,108509467,,,,,,
3198,104184647/image/108522045.3.jpg,104184647,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2815,L.C.2815(16),Printed for the booksellers,108522043,,,,,,
3199,104185082/image/108653709.3.jpg,104185082,Falkirk,Scotland,,,,"Taylor, Robert (Printer of Falkirk)",,[1825-1826?],L.C.2828.A,L.C.2828.A(14),"R. Taylor, Printer, Falkirk",108653707,,,,,,
3200,104185319/image/108754760.3.jpg,104185319,Glasgow,Scotland,,,,,,"Printed in the year, MDCCLXXXIX. [1789]",L.C.2833,L.C.2833(5),[s.n.],108754758,,,,,,
3201,104186322/image/117746619.3.jpg,104186322,Paisley,Scotland,,,,,,1823,L.C.2859,L.C.2859(11),Printed for the booksellers,117746617,,,,,,
3202,104185137/image/108506781.3.jpg,104185137,Falkirk,Scotland,,,,,,[1830-1840?],L.C.2829,L.C.2829(23),Printed for the booksellers,108506779,,,,,,
3203,104185993/image/108695696.3.jpg,104185993,Glasgow,Scotland,,,,,,[ca. 1850],L.C.2852.A,L.C.2852.A(28),Printed for the booksellers,108695694,,,,,,
3204,104185993/image/108695972.3.jpg,104185993,Glasgow,Scotland,,,,,,[ca. 1850],L.C.2852.A,L.C.2852.A(28),Printed for the booksellers,108695970,,,,,,
3205,104184772/image/108844928.3.jpg,104184772,Edinburgh,Scotland,,,,,,[1820?],L.C.2817.A,L.C.2817.A(19),Printed for Patrick Brown,108844926,,,,,,
3206,104186183/image/108951464.3.jpg,104186183,Haddington,Scotland,,,,"Miller, George, 1771-",,[1809?],L.C.2853.A,L.C.2853.A(8),"Printed by G. Miller: - at whose shop may be had a variety of pamphlets, ballads, pictures, children's books, catechisms, &c. Wholesale and retail",108951462,,,,,,
3207,104187111/image/108536877.3.jpg,104187111,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(44),Printed for the booksellers,108536875,,,,,,
3208,104186014/image/108964784.3.jpg,104186014,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.E,L.C.2852.E(11),Printed for the booksellers,108964782,,,,,,
3209,104186923/image/108873656.3.jpg,104186923,Stirling,Scotland,,,,"Johnstone, Ebenezer, 1789-1864",,1835,L.C.2878,L.C.2878(5),"Printed by E. Johnstone, bookseller",108873654,,,,,,
3210,104187034/image/108545517.3.jpg,104187034,Glasgow,Scotland,,,,J. & M. Robertson,,1807,L.C.2889,L.C.2889(15),"Printed by J. and M. Robertson, (No. 18.) Saltmarket",108545515,,,,,,
3211,104186078/image/108625581.3.jpg,104186078,Glasgow,Scotland,,,,,,1850,L.C.2852.G,L.C.2852.G(2),Printed for the booksellers,108625579,,,,,,
3212,104184690/image/108854072.3.jpg,104184690,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2816,L.C.2816(19),Printed for the booksellers,108854070,,,,,,
3213,104186132/image/108612189.3.jpg,104186132,Greenock,Scotland,,,,"Scott, William (Printer and bookseller in Greenock)",,[1812-1820?],L.C.2853,L.C.2853(19),Printed by William Scott,108612187,,,,,,
3214,104185829/image/108969392.3.jpg,104185829,Glasgow,Scotland,,,,J. & M. Robertson,,1787,L.C.2850.A,L.C.2850.A(9),printed by J. & M. Robertson,108969390,,,,,,
3215,104184847/image/108829340.3.jpg,104184847,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1827,L.C.2821,L.C.2821(15),Printed by T. Johnston,108829338,,,,,,
3216,104184847/image/108829064.3.jpg,104184847,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1827,L.C.2821,L.C.2821(15),Printed by T. Johnston,108829062,,,,,,
3217,104186639/image/108908000.3.jpg,104186639,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2869,L.C.2869(11),Printed by M. Randall,108907998,,,,,,
3218,104186639/image/108908036.3.jpg,104186639,Stirling,Scotland,,,,"Randall, Mary, -1847",,[1813-1820?],L.C.2869,L.C.2869(11),Printed by M. Randall,108908034,,,,,,
3219,104184404/image/117780618.3.jpg,104184404,Edinburgh,Scotland,,,,"Morren, John, active 1784-1822",,[1800?],L.C.2805,L.C.2805(8),"Printed by J. Morren, Cowgate",117780616,,,,,,
3220,104187191/image/108528525.3.jpg,104187191,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(10),Printed for the booksellers,108528523,,,,,,
3221,104187206/image/108527085.3.jpg,104187206,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2892,L.C.2892(24),Printed for the booksellers,108527083,,,,,,
3222,104184738/image/108849440.3.jpg,104184738,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2817,L.C.2817(33),Printed for the booksellers,108849438,,,,,,
3223,104186553/image/108921944.3.jpg,104186553,Stirling,Scotland,,,,"Randall, C. (Charles), 1749-1812",,[1800?],L.C.2882,L.C.2882(19),Printed by C. Randall.,108921942,,,,,,
3224,104186995/image/108870200.3.jpg,104186995,Stirling,Scotland,,,,"Macnie, William",,[1820-1830?],L.C.2887,L.C.2887(2),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108870198,,,,,,
3225,104186993/image/108870440.3.jpg,104186993,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2887,L.C.2887(18),Printed for the booksellers,108870438,,,,,,
3226,104185612/image/108489163.3.jpg,104185612,Glasgow,Scotland,,,,,,[1815-1825?],L.C.2844.A,L.C.2844.A(7),Printed for the booksellers,108489161,,,,,,
3227,104184732/image/108850016.3.jpg,104184732,Edinburgh,Scotland,,,,,,1820,L.C.2817,L.C.2817(28),Printed for the booksellers,108850014,,,,,,
3228,104185722/image/117777246.3.jpg,104185722,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2847,L.C.2847(19),Printed for the booksellers,117777244,,,,,,
3229,104187174/image/108864152.3.jpg,104187174,Edinburgh,Scotland,,,,,,1823,L.C.2894,L.C.2894(2),Printed for the booksellers in town and country,108864150,,,,,,
3230,104185324/image/108651501.3.jpg,104185324,Glasgow,Scotland,,,,,,[1780?],L.C.2834,L.C.2834(1),Entered according to order.,108651499,,,,,,
3231,104185069/image/108797480.3.jpg,104185069,Falkirk,Scotland,,,,,,[1840-1850?],L.C.2828,L.C.2828(35),Printed for the booksellers,108797478,,,,,,
3232,104185027/image/108809384.3.jpg,104185027,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1823,L.C.2827,L.C.2827(22),Printed and sold by T. Johnston,108809382,,,,,,
3233,104186946/image/108562317.3.jpg,104186946,Glasgow,Scotland,,,,J. & M. Robertson,,1799,L.C.2884,L.C.2884(2),"Printed by J. and M. Robertson, Saltmarket",108562315,,,,,,
3234,104186946/image/108562329.3.jpg,104186946,Glasgow,Scotland,,,,J. & M. Robertson,,1799,L.C.2884,L.C.2884(2),"Printed by J. and M. Robertson, Saltmarket",108562327,,,,,,
3235,104186815/image/108567309.3.jpg,104186815,Stirling,Scotland,,,,"Macnie, William",,1824,L.C.2874,L.C.2874(5),Printed by W. Macnie,108567307,,,,,,
3236,104186047/image/108683312.3.jpg,104186047,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(16),Printed for the booksellers,108683310,,,,,,
3237,104185920/image/108704912.3.jpg,104185920,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(39),Printed for the booksellers,108704910,,,,,,
3238,104186846/image/108882380.3.jpg,104186846,Stirling,Scotland,,,,"Macnie, William",,1828,L.C.2876,L.C.2876(15),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108882378,,,,,,
3239,104186292/image/108948776.3.jpg,104186292,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(19),"Printed for the booksellers, by J. M'Nairn",108948774,,,,,,
3240,104184966/image/108655149.3.jpg,104184966,Falkirk,Scotland,,,,"Johnston, Thomas (Printer in Falkirk)",,1822,L.C.2825.A,L.C.2825.A(5),Printed and sold by T. Johnston,108655147,,,,,,
3241,104186318/image/108944744.3.jpg,104186318,Newton Stewart,Scotland,,,,"McNairn, Joseph, active 1820-1837",,[1820-1837?],L.C.2858,L.C.2858(8),"Printed and sold, wholesale and retail, by J. M'Nairn",108944742,,,,,,
3242,104184627/image/117860647.3.jpg,104184627,Edinburgh,Scotland,,,,,,[1815-1825?],L.C.2814,L.C.2814(35),Printed for the booksellers in town and country,117860645,,,,,,
3243,104185073/image/108796328.3.jpg,104185073,Falkirk,Scotland,,,,,,[1850-1860?],L.C.2828,L.C.2828(6),Printed for the booksellers,108796326,,,,,,
3244,104185907/image/108705968.3.jpg,104185907,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2851,L.C.2851(27),Printed for the booksellers,108705966,,,,,,
3245,104186810/image/108567765.3.jpg,104186810,Stirling,Scotland,,,,"Macnie, William",,1826,L.C.2874,L.C.2874(37),"Printed and sold, wholesale and retail, by W. Macnie, bookseller",108567763,,,,,,
3246,104186925/image/108873272.3.jpg,104186925,Inveraray,Scotland,,,,,,[ca. 1815],L.C.2879,L.C.2879(1),"Printed for and sold by the publisher, Inverary",108873270,,,,,,
3247,104186176/image/108952136.3.jpg,104186176,Kilmarnock,Scotland,,,,,,[1815-1820?],L.C.2853.A,L.C.2853.A(34),Printed for the booksellers,108952134,,,,,,
3248,104185605/image/108489739.3.jpg,104185605,Glasgow,Scotland,,,,,,1828,L.C.2844.A,L.C.2844.A(25),Printed for the booksellers,108489737,,,,,,
3249,104185533/image/108736784.3.jpg,104185533,,,Glasgow,,"Hutchison, Robert, active 1796-1831",,,[1804-1819?],L.C.2842,L.C.2842(31),"Published, and sold wholesale and retail, by R. Hutchison, 10, Saltmarket",108736782,,,,,,
3250,104186044/image/108684428.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684426,,,,,,
3251,104186044/image/108684200.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684198,,,,,,
3252,104186044/image/108684416.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684414,,,,,,
3253,104186044/image/108684176.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684174,,,,,,
3254,104186044/image/108684404.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684402,,,,,,
3255,104186044/image/108684452.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684450,,,,,,
3256,104186044/image/108684188.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684186,,,,,,
3257,104186044/image/108684212.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684210,,,,,,
3258,104186044/image/108684272.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684270,,,,,,
3259,104186044/image/108684260.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684258,,,,,,
3260,104186044/image/108684332.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684330,,,,,,
3261,104186044/image/108684320.3.jpg,104186044,Glasgow,Scotland,,,,,,[1840-1850?],L.C.2852.F,L.C.2852.F(13),Printed for the booksellers,108684318,,,,,,
